UserID,UserBg,PerformanceName,Question,Answer
1044,Stem,Perf_5,A human dancer would be able to easily reproduce the choreography,5
1045,Stem,Perf_5,The choreography links well with the music and the rhythm,4
1045,Stem,Perf_5,The transition between one pose and the next are smooth and not forced,4
1045,Stem,Perf_5,The interpreter is able to involve the public,4
1045,Stem,Perf_5,The intepreter makes a satisfying use of the space,3
1045,Stem,Perf_5,The movements performed during the choreography are so natural that resemble human ones,3
1045,Stem,Perf_5,A human dancer would be able to easily reproduce the choreography,4
1046,Stem,Perf_5,The choreography links well with the music and the rhythm,2
1046,Stem,Perf_5,The transition between one pose and the next are smooth and not forced,2
1046,Stem,Perf_5,The interpreter is able to involve the public,2
1046,Stem,Perf_5,The intepreter makes a satisfying use of the space,3
1046,Stem,Perf_5,The movements performed during the choreography are so natural that resemble human ones,2
1046,Stem,Perf_5,A human dancer would be able to easily reproduce the choreography,4
1047,Stem,Perf_5,The choreography links well with the music and the rhythm,3
1047,Stem,Perf_5,The transition between one pose and the next are smooth and not forced,4
1047,Stem,Perf_5,The interpreter is able to involve the public,3
1047,Stem,Perf_5,The intepreter makes a satisfying use of the space,4
1047,Stem,Perf_5,The movements performed during the choreography are so natural that resemble human ones,3
1047,Stem,Perf_5,A human dancer would be able to easily reproduce the choreography,4
1048,Stem,Perf_5,The choreography links well with the music and the rhythm,4
1048,Stem,Perf_5,The transition between one pose and the next are smooth and not forced,3
1048,Stem,Perf_5,The interpreter is able to involve the public,2
1048,Stem,Perf_5,The intepreter makes a satisfying use of the space,3
1048,Stem,Perf_5,The movements performed during the choreography are so natural that resemble human ones,2
1048,Stem,Perf_5,A human dancer would be able to easily reproduce the choreography,4
1049,Stem,Perf_5,The choreography links well with the music and the rhythm,4
1049,Stem,Perf_5,The transition between one pose and the next are smooth and not forced,4
1049,Stem,Perf_5,The interpreter is able to involve the public,4
1049,Stem,Perf_5,The intepreter makes a satisfying use of the space,5
1049,Stem,Perf_5,The movements performed during the choreography are so natural that resemble human ones,2
1049,Stem,Perf_5,A human dancer would be able to easily reproduce the choreography,5
1050,Stem,Perf_5,The choreography links well with the music and the rhythm,4
1050,Stem,Perf_5,The transition between one pose and the next are smooth and not forced,4
1050,Stem,Perf_5,The interpreter is able to involve the public,3
1050,Stem,Perf_5,The intepreter makes a satisfying use of the space,2
1050,Stem,Perf_5,The movements performed during the choreography are so natural that resemble human ones,4
1050,Stem,Perf_5,A human dancer would be able to easily reproduce the choreography,4
1051,Stem,Perf_5,The choreography links well with the music and the rhythm,3
1051,Stem,Perf_5,The transition between one pose and the next are smooth and not forced,4
1051,Stem,Perf_5,The interpreter is able to involve the public,4
1051,Stem,Perf_5,The intepreter makes a satisfying use of the space,4
1051,Stem,Perf_5,The movements performed during the choreography are so natural that resemble human ones,4
1051,Stem,Perf_5,A human dancer would be able to easily reproduce the choreography,5
1052,Stem,Perf_5,The choreography links well with the music and the rhythm,2
1052,Stem,Perf_5,The transition between one pose and the next are smooth and not forced,4
1052,Stem,Perf_5,The interpreter is able to involve the public,4
1052,Stem,Perf_5,The intepreter makes a satisfying use of the space,4
1052,Stem,Perf_5,The movements performed during the choreography are so natural that resemble human ones,4
1052,Stem,Perf_5,A human dancer would be able to easily reproduce the choreography,5
1053,Stem,Perf_5,The choreography links well with the music and the rhythm,2
1053,Stem,Perf_5,The transition between one pose and the next are smooth and not forced,2
1053,Stem,Perf_5,The interpreter is able to involve the public,2
1053,Stem,Perf_5,The intepreter makes a satisfying use of the space,4
1053,Stem,Perf_5,The movements performed during the choreography are so natural that resemble human ones,2
1053,Stem,Perf_5,A human dancer would be able to easily reproduce the choreography,4
1054,Stem,Perf_5,The choreography links well with the music and the rhythm,2
1054,Stem,Perf_5,The transition between one pose and the next are smooth and not forced,3
1054,Stem,Perf_5,The interpreter is able to involve the public,2
1054,Stem,Perf_5,The intepreter makes a satisfying use of the space,2
1054,Stem,Perf_5,The movements performed during the choreography are so natural that resemble human ones,3
1054,Stem,Perf_5,A human dancer would be able to easily reproduce the choreography,4
993,Stem,Perf_6,The choreography links well with the music and the rhythm,5
993,Stem,Perf_6,The transition between one pose and the next are smooth and not forced,5
993,Stem,Perf_6,The interpreter is able to involve the public,5
993,Stem,Perf_6,The intepreter makes a satisfying use of the space,5
993,Stem,Perf_6,The movements performed during the choreography are so natural that resemble human ones,5
993,Stem,Perf_6,A human dancer would be able to easily reproduce the choreography,3
994,Stem,Perf_6,The choreography links well with the music and the rhythm,3
994,Stem,Perf_6,The transition between one pose and the next are smooth and not forced,3
994,Stem,Perf_6,The interpreter is able to involve the public,2
994,Stem,Perf_6,The intepreter makes a satisfying use of the space,2
994,Stem,Perf_6,The movements performed during the choreography are so natural that resemble human ones,2
994,Stem,Perf_6,A human dancer would be able to easily reproduce the choreography,3
995,Stem,Perf_6,The choreography links well with the music and the rhythm,3
995,Stem,Perf_6,The transition between one pose and the next are smooth and not forced,3
995,Stem,Perf_6,The interpreter is able to involve the public,3
995,Stem,Perf_6,The intepreter makes a satisfying use of the space,4
995,Stem,Perf_6,The movements performed during the choreography are so natural that resemble human ones,4
995,Stem,Perf_6,A human dancer would be able to easily reproduce the choreography,4
996,Stem,Perf_6,The choreography links well with the music and the rhythm,2
996,Stem,Perf_6,The transition between one pose and the next are smooth and not forced,2
996,Stem,Perf_6,The interpreter is able to involve the public,2
996,Stem,Perf_6,The intepreter makes a satisfying use of the space,2
996,Stem,Perf_6,The movements performed during the choreography are so natural that resemble human ones,2
996,Stem,Perf_6,A human dancer would be able to easily reproduce the choreography,2
997,Stem,Perf_6,The choreography links well with the music and the rhythm,4
997,Stem,Perf_6,The transition between one pose and the next are smooth and not forced,1
997,Stem,Perf_6,The interpreter is able to involve the public,4
997,Stem,Perf_6,The intepreter makes a satisfying use of the space,2
997,Stem,Perf_6,The movements performed during the choreography are so natural that resemble human ones,4
997,Stem,Perf_6,A human dancer would be able to easily reproduce the choreography,4
998,Stem,Perf_6,The choreography links well with the music and the rhythm,3
998,Stem,Perf_6,The transition between one pose and the next are smooth and not forced,3
998,Stem,Perf_6,The interpreter is able to involve the public,3
998,Stem,Perf_6,The intepreter makes a satisfying use of the space,4
998,Stem,Perf_6,The movements performed during the choreography are so natural that resemble human ones,3
998,Stem,Perf_6,A human dancer would be able to easily reproduce the choreography,4
999,Stem,Perf_6,The choreography links well with the music and the rhythm,4
999,Stem,Perf_6,The transition between one pose and the next are smooth and not forced,2
999,Stem,Perf_6,The interpreter is able to involve the public,4
999,Stem,Perf_6,The intepreter makes a satisfying use of the space,3
999,Stem,Perf_6,The movements performed during the choreography are so natural that resemble human ones,1
999,Stem,Perf_6,A human dancer would be able to easily reproduce the choreography,5
1000,Stem,Perf_6,The choreography links well with the music and the rhythm,4
1000,Stem,Perf_6,The transition between one pose and the next are smooth and not forced,2
1000,Stem,Perf_6,The interpreter is able to involve the public,2
1000,Stem,Perf_6,The intepreter makes a satisfying use of the space,2
1000,Stem,Perf_6,The movements performed during the choreography are so natural that resemble human ones,2
1000,Stem,Perf_6,A human dancer would be able to easily reproduce the choreography,2
1001,Stem,Perf_6,The choreography links well with the music and the rhythm,4
1001,Stem,Perf_6,The transition between one pose and the next are smooth and not forced,4
1001,Stem,Perf_6,The interpreter is able to involve the public,3
1001,Stem,Perf_6,The intepreter makes a satisfying use of the space,4
1001,Stem,Perf_6,The movements performed during the choreography are so natural that resemble human ones,4
1001,Stem,Perf_6,A human dancer would be able to easily reproduce the choreography,2
1002,Stem,Perf_6,The choreography links well with the music and the rhythm,4
1002,Stem,Perf_6,The transition between one pose and the next are smooth and not forced,4
1002,Stem,Perf_6,The interpreter is able to involve the public,2
1002,Stem,Perf_6,The intepreter makes a satisfying use of the space,4
1002,Stem,Perf_6,The movements performed during the choreography are so natural that resemble human ones,2
1002,Stem,Perf_6,A human dancer would be able to easily reproduce the choreography,2
1003,Stem,Perf_6,The choreography links well with the music and the rhythm,4
